Date,Band,Notable Support,Venue,Price,Comments,Went With,Festival?,Festival Lineups,Photos,Journal Key,OfficialVenue,Year,Month,Day
24/07/2016,New Found Glory,,Canterbury Park,,Historical Artist Entry,The Fans,N,,,24/07/2016Canterbury Park,Canterbury Park,2016,07,24
23/07/2016,New Found Glory,,Hollywood Casino Amphitheatre,,Historical Artist Entry,The Fans,N,,,23/07/2016Hollywood Casino Amphitheatre,Hollywood Casino Amphitheatre,2016,07,23
22/07/2016,New Found Glory,,The Palace of Auburn Hills,,Historical Artist Entry,The Fans,N,,,22/07/2016The Palace of Auburn Hills,The Palace of Auburn Hills,2016,07,22
21/07/2016,New Found Glory,,Riverbend Music Center,,Historical Artist Entry,The Fans,N,,,21/07/2016Riverbend Music Center,Riverbend Music Center,2016,07,21
20/07/2016,New Found Glory,,Blossom Music Center,,Historical Artist Entry,The Fans,N,,,20/07/2016Blossom Music Center,Blossom Music Center,2016,07,20
19/07/2016,New Found Glory,,Klipsch Music Center,,Historical Artist Entry,The Fans,N,,,19/07/2016Klipsch Music Center,Klipsch Music Center,2016,07,19
17/07/2016,New Found Glory,,PNC Bank Arts Center,,Historical Artist Entry,The Fans,N,,,17/07/2016PNC Bank Arts Center,PNC Bank Arts Center,2016,07,17
16/07/2016,New Found Glory,,Merriweather Post Pavilion,,Historical Artist Entry,The Fans,N,,,16/07/2016Merriweather Post Pavilion,Merriweather Post Pavilion,2016,07,16
15/07/2016,New Found Glory,,First Niagara Pavilion,,Historical Artist Entry,The Fans,N,,,15/07/2016First Niagara Pavilion,First Niagara Pavilion,2016,07,15
14/07/2016,New Found Glory,,Darien Lake Performing Arts Center,,Historical Artist Entry,The Fans,N,,,14/07/2016Darien Lake Performing Arts Center,Darien Lake Performing Arts Center,2016,07,14
13/07/2016,New Found Glory,,Xfinity Center,,Historical Artist Entry,The Fans,N,,,13/07/2016Xfinity Center,Xfinity Center,2016,07,13
11/07/2016,New Found Glory,,The Pavilion at Montage Mountain,,Historical Artist Entry,The Fans,N,,,11/07/2016The Pavilion at Montage Mountain,The Pavilion at Montage Mountain,2016,07,11
10/07/2016,New Found Glory,,XFINITY Theatre,,Historical Artist Entry,The Fans,N,,,10/07/2016XFINITY Theatre,XFINITY Theatre,2016,07,10
09/07/2016,New Found Glory,,Nikon at Jones Beach Theater,,Historical Artist Entry,The Fans,N,,,09/07/2016Nikon at Jones Beach Theater,Nikon at Jones Beach Theater,2016,07,09
08/07/2016,New Found Glory,,BB&T Pavilion,,Historical Artist Entry,The Fans,N,,,08/07/2016BB&T Pavilion,BB&T Pavilion,2016,07,08
07/07/2016,New Found Glory,,New York State Fairgrounds,,Historical Artist Entry,The Fans,N,,,07/07/2016New York State Fairgrounds,New York State Fairgrounds,2016,07,07
06/07/2016,New Found Glory,,Veterans United Home Loans Amphitheater at Virginia Beach,,Historical Artist Entry,The Fans,N,,,06/07/2016Veterans United Home Loans Amphitheater at Virginia Beach,Veterans United Home Loans Amphitheater at Virginia Beach,2016,07,06
05/07/2016,New Found Glory,,PNC Music Pavilion,,Historical Artist Entry,The Fans,N,,,05/07/2016PNC Music Pavilion,PNC Music Pavilion,2016,07,05
03/07/2016,New Found Glory,,Perfect Vodka Amphitheatre,,Historical Artist Entry,The Fans,N,,,03/07/2016Perfect Vodka Amphitheatre,Perfect Vodka Amphitheatre,2016,07,03
02/07/2016,New Found Glory,,Tinker Field,,Historical Artist Entry,The Fans,N,,,02/07/2016Tinker Field,Tinker Field,2016,07,02
01/07/2016,New Found Glory,,Vinoy Park,,Historical Artist Entry,The Fans,N,,,01/07/2016Vinoy Park,Vinoy Park,2016,07,01
30/06/2016,New Found Glory,,Lakewood Amphitheatre,,Historical Artist Entry,The Fans,N,,,30/06/2016Lakewood Amphitheatre,Lakewood Amphitheatre,2016,06,30
29/06/2016,New Found Glory,,Tennessee State Fairgrounds,,Historical Artist Entry,The Fans,N,,,29/06/2016Tennessee State Fairgrounds,Tennessee State Fairgrounds,2016,06,29
27/06/2016,New Found Glory,,Mardi Gras World,,Historical Artist Entry,The Fans,N,,,27/06/2016Mardi Gras World,Mardi Gras World,2016,06,27
26/06/2016,New Found Glory,,NRG Park,,Historical Artist Entry,The Fans,N,,,26/06/2016NRG Park,NRG Park,2016,06,26
25/06/2016,New Found Glory,,AT&T Center,,Historical Artist Entry,The Fans,N,,,25/06/2016AT&T Center,AT&T Center,2016,06,25
24/06/2016,New Found Glory,,Gexa Energy Pavilion,,Historical Artist Entry,The Fans,N,,,24/06/2016Gexa Energy Pavilion,Gexa Energy Pavilion,2016,06,24
30/05/2016,New Found Glory,,The Forum Hertfordshire,,Historical Artist Entry,The Fans,N,,,30/05/2016The Forum Hertfordshire,The Forum Hertfordshire,2016,05,30
29/05/2016,New Found Glory,,Genting Arena,,Historical Artist Entry,The Fans,N,,,29/05/2016Genting Arena,Genting Arena,2016,05,29
28/05/2016,New Found Glory,,Millennium Square,,Historical Artist Entry,The Fans,N,,,28/05/2016Millennium Square,Millennium Square,2016,05,28
19/03/2016,New Found Glory,,QuikTrip Park,,Historical Artist Entry,The Fans,N,,,19/03/2016QuikTrip Park,QuikTrip Park,2016,03,19
11/03/2016,New Found Glory,,Franklin Theatre,,Historical Artist Entry,The Fans,N,,,11/03/2016Franklin Theatre,Franklin Theatre,2016,03,11
08/03/2016,New Found Glory,,Norwegian Pearl,,Historical Artist Entry,The Fans,N,,,08/03/2016Norwegian Pearl,Norwegian Pearl,2016,03,08
06/03/2016,New Found Glory,,Norwegian Pearl,,Historical Artist Entry,The Fans,N,,,06/03/2016Norwegian Pearl,Norwegian Pearl,2016,03,06
05/03/2016,New Found Glory,,Norwegian Pearl,,Historical Artist Entry,The Fans,N,,,05/03/2016Norwegian Pearl,Norwegian Pearl,2016,03,05
04/03/2016,New Found Glory,,Churchill's Pub,,Historical Artist Entry,The Fans,N,,,04/03/2016Churchill's Pub,Churchill's Pub,2016,03,04
03/03/2016,New Found Glory,,Culture Room,,Historical Artist Entry,The Fans,N,,,03/03/2016Culture Room,Culture Room,2016,03,03
02/03/2016,New Found Glory,,Crowbar,,Historical Artist Entry,The Fans,N,,,02/03/2016Crowbar,Crowbar,2016,03,02
01/03/2016,New Found Glory,,The Social,,Historical Artist Entry,The Fans,N,,,01/03/2016The Social,The Social,2016,03,01
28/02/2016,New Found Glory,,1904 Music Hall,,Historical Artist Entry,The Fans,N,,,28/02/20161904 Music Hall,1904 Music Hall,2016,02,28
27/02/2016,New Found Glory,,High Dive,,Historical Artist Entry,The Fans,N,,,27/02/2016High Dive,High Dive,2016,02,27
26/02/2016,New Found Glory,,The Side Bar Theatre,,Historical Artist Entry,The Fans,N,,,26/02/2016The Side Bar Theatre,The Side Bar Theatre,2016,02,26
25/02/2016,New Found Glory,,The Handlebar,,Historical Artist Entry,The Fans,N,,,25/02/2016The Handlebar,The Handlebar,2016,02,25
22/11/2015,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,22/11/2015House of Blues,House of Blues,2015,11,22
21/11/2015,New Found Glory,,Brooklyn Bowl,,Historical Artist Entry,The Fans,N,,,21/11/2015Brooklyn Bowl,Brooklyn Bowl,2015,11,21
20/11/2015,New Found Glory,,Wiltern Theatre,,Historical Artist Entry,The Fans,N,,,20/11/2015Wiltern Theatre,Wiltern Theatre,2015,11,20
18/11/2015,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,18/11/2015House of Blues,House of Blues,2015,11,18
17/11/2015,New Found Glory,,Ace of Spades,,Historical Artist Entry,The Fans,N,,,17/11/2015Ace of Spades,Ace of Spades,2015,11,17
15/11/2015,New Found Glory,,The Regency Ballroom,,Historical Artist Entry,The Fans,N,,,15/11/2015The Regency Ballroom,The Regency Ballroom,2015,11,15
14/11/2015,New Found Glory,,Roseland Theater,,Historical Artist Entry,The Fans,N,,,14/11/2015Roseland Theater,Roseland Theater,2015,11,14
13/11/2015,New Found Glory,,Showbox,,Historical Artist Entry,The Fans,N,,,13/11/2015Showbox,Showbox,2015,11,13
11/11/2015,New Found Glory,,Rockwell,,Historical Artist Entry,The Fans,N,,,11/11/2015Rockwell,Rockwell,2015,11,11
10/11/2015,New Found Glory,,Summit Music Hall,,Historical Artist Entry,The Fans,N,,,10/11/2015Summit Music Hall,Summit Music Hall,2015,11,10
08/11/2015,New Found Glory,,The Pageant,,Historical Artist Entry,The Fans,N,,,08/11/2015The Pageant,The Pageant,2015,11,08
07/11/2015,New Found Glory,,Concord Music Hall,,Historical Artist Entry,The Fans,N,,,07/11/2015Concord Music Hall,Concord Music Hall,2015,11,07
06/11/2015,New Found Glory,,Concord Music Hall,,Historical Artist Entry,The Fans,N,,,06/11/2015Concord Music Hall,Concord Music Hall,2015,11,06
05/11/2015,New Found Glory,,Saint Andrew's Hall,,Historical Artist Entry,The Fans,N,,,05/11/2015Saint Andrew's Hall,Saint Andrew's Hall,2015,11,05
03/11/2015,New Found Glory,,Headliners,,Historical Artist Entry,The Fans,N,,,03/11/2015Headliners,Headliners,2015,11,03
02/11/2015,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,02/11/2015House of Blues,House of Blues,2015,11,02
31/10/2015,New Found Glory,,Sands Bethlehem Event Center,,Historical Artist Entry,The Fans,N,,,31/10/2015Sands Bethlehem Event Center,Sands Bethlehem Event Center,2015,10,31
30/10/2015,New Found Glory,,The Palladium,,Historical Artist Entry,The Fans,N,,,30/10/2015The Palladium,The Palladium,2015,10,30
28/10/2015,New Found Glory,,Starland Ballroom,,Historical Artist Entry,The Fans,N,,,28/10/2015Starland Ballroom,Starland Ballroom,2015,10,28
27/10/2015,New Found Glory,,Upstate Concert Hall,,Historical Artist Entry,The Fans,N,,,27/10/2015Upstate Concert Hall,Upstate Concert Hall,2015,10,27
25/10/2015,New Found Glory,,Danforth Music Hall,,Historical Artist Entry,The Fans,N,,,25/10/2015Danforth Music Hall,Danforth Music Hall,2015,10,25
24/10/2015,New Found Glory,,PlayStation Theater,,Historical Artist Entry,The Fans,N,,,24/10/2015PlayStation Theater,PlayStation Theater,2015,10,24
23/10/2015,New Found Glory,,Electric Factory,,Historical Artist Entry,The Fans,N,,,23/10/2015Electric Factory,Electric Factory,2015,10,23
22/10/2015,New Found Glory,,The Fillmore Silver Spring,,Historical Artist Entry,The Fans,N,,,22/10/2015The Fillmore Silver Spring,The Fillmore Silver Spring,2015,10,22
20/10/2015,New Found Glory,,The NorVa,,Historical Artist Entry,The Fans,N,,,20/10/2015The NorVa,The NorVa,2015,10,20
18/10/2015,New Found Glory,,The Ritz,,Historical Artist Entry,The Fans,N,,,18/10/2015The Ritz,The Ritz,2015,10,18
17/10/2015,New Found Glory,,Heaven,,Historical Artist Entry,The Fans,N,,,17/10/2015Heaven,Heaven,2015,10,17
16/10/2015,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,16/10/2015House of Blues,House of Blues,2015,10,16
14/10/2015,New Found Glory,,Revolution Live,,Historical Artist Entry,The Fans,N,,,14/10/2015Revolution Live,Revolution Live,2015,10,14
13/10/2015,New Found Glory,,Mavericks Live,,Historical Artist Entry,The Fans,N,,,13/10/2015Mavericks Live,Mavericks Live,2015,10,13
11/10/2015,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,11/10/2015House of Blues,House of Blues,2015,10,11
10/10/2015,New Found Glory,,Gas Monkey Live,,Historical Artist Entry,The Fans,N,,,10/10/2015Gas Monkey Live,Gas Monkey Live,2015,10,10
08/10/2015,New Found Glory,,Livewire AZ,,Historical Artist Entry,The Fans,N,,,08/10/2015Livewire AZ,Livewire AZ,2015,10,08
29/08/2015,New Found Glory,,Bramham Park,,Historical Artist Entry,The Fans,N,,,29/08/2015Bramham Park,Bramham Park,2015,08,29
28/08/2015,New Found Glory,,Little John's Farm,,Historical Artist Entry,The Fans,N,,,28/08/2015Little John's Farm,Little John's Farm,2015,08,28
26/08/2015,New Found Glory,,Liquid Room,,Historical Artist Entry,The Fans,N,,,26/08/2015Liquid Room,Liquid Room,2015,08,26
25/08/2015,New Found Glory,,O2 Academy Islington,,Historical Artist Entry,The Fans,N,,,25/08/2015O2 Academy Islington,O2 Academy Islington,2015,08,25
24/08/2015,New Found Glory,,O2 Academy Islington,,Historical Artist Entry,The Fans,N,,,24/08/2015O2 Academy Islington,O2 Academy Islington,2015,08,24
22/08/2015,New Found Glory,,Na Bojišti,,Historical Artist Entry,The Fans,N,,,22/08/2015Na Bojišti,Na Bojišti,2015,08,22
21/08/2015,New Found Glory,,Green Park,,Historical Artist Entry,The Fans,N,,,21/08/2015Green Park,Green Park,2015,08,21
19/08/2015,New Found Glory,,Szabadstrand,,Historical Artist Entry,The Fans,N,,,19/08/2015Szabadstrand,Szabadstrand,2015,08,19
22/07/2015,New Found Glory,,Quicken Loans Arena,,Historical Artist Entry,The Fans,N,,,22/07/2015Quicken Loans Arena,Quicken Loans Arena,2015,07,22
17/06/2015,New Found Glory,,George M. Sullivan Arena,,Historical Artist Entry,The Fans,N,,,17/06/2015George M. Sullivan Arena,George M. Sullivan Arena,2015,06,17
12/04/2015,New Found Glory,,Fitzgerald's,,Historical Artist Entry,The Fans,N,,,12/04/2015Fitzgerald's,Fitzgerald's,2015,04,12
11/04/2015,New Found Glory,,Tipitina's,,Historical Artist Entry,The Fans,N,,,11/04/2015Tipitina's,Tipitina's,2015,04,11
10/04/2015,New Found Glory,,Juanita's Cafe and Bar,,Historical Artist Entry,The Fans,N,,,10/04/2015Juanita's Cafe and Bar,Juanita's Cafe and Bar,2015,04,10
09/04/2015,New Found Glory,,Mercy Lounge,,Historical Artist Entry,The Fans,N,,,09/04/2015Mercy Lounge,Mercy Lounge,2015,04,09
07/04/2015,New Found Glory,,Music Farm,,Historical Artist Entry,The Fans,N,,,07/04/2015Music Farm,Music Farm,2015,04,07
06/04/2015,New Found Glory,,The Beacham,,Historical Artist Entry,The Fans,N,,,06/04/2015The Beacham,The Beacham,2015,04,06
04/04/2015,New Found Glory,,The Roc Bar,,Historical Artist Entry,The Fans,N,,,04/04/2015The Roc Bar,The Roc Bar,2015,04,04
03/04/2015,New Found Glory,,Cat's Cradle,,Historical Artist Entry,The Fans,N,,,03/04/2015Cat's Cradle,Cat's Cradle,2015,04,03
02/04/2015,New Found Glory,,The Fillmore Silver Spring,,Historical Artist Entry,The Fans,N,,,02/04/2015The Fillmore Silver Spring,The Fillmore Silver Spring,2015,04,02
01/04/2015,New Found Glory,,Toad's Place,,Historical Artist Entry,The Fans,N,,,01/04/2015Toad's Place,Toad's Place,2015,04,01
31/03/2015,New Found Glory,,The Met,,Historical Artist Entry,The Fans,N,,,31/03/2015The Met,The Met,2015,03,31
29/03/2015,New Found Glory,,The Paramount,,Historical Artist Entry,The Fans,N,,,29/03/2015The Paramount,The Paramount,2015,03,29
28/03/2015,New Found Glory,,Starland Ballroom,,Historical Artist Entry,The Fans,N,,,28/03/2015Starland Ballroom,Starland Ballroom,2015,03,28
27/03/2015,New Found Glory,,The Chameleon Club,,Historical Artist Entry,The Fans,N,,,27/03/2015The Chameleon Club,The Chameleon Club,2015,03,27
26/03/2015,New Found Glory,,Newport Music Hall,,Historical Artist Entry,The Fans,N,,,26/03/2015Newport Music Hall,Newport Music Hall,2015,03,26
25/03/2015,New Found Glory,,Bogart's,,Historical Artist Entry,The Fans,N,,,25/03/2015Bogart's,Bogart's,2015,03,25
24/03/2015,New Found Glory,,The Loft,,Historical Artist Entry,The Fans,N,,,24/03/2015The Loft,The Loft,2015,03,24
22/03/2015,New Found Glory,,Durty Nellie's,,Historical Artist Entry,The Fans,N,,,22/03/2015Durty Nellie's,Durty Nellie's,2015,03,22
21/03/2015,New Found Glory,,The Rave,,Historical Artist Entry,The Fans,N,,,21/03/2015The Rave,The Rave,2015,03,21
20/03/2015,New Found Glory,,Varsity Theater,,Historical Artist Entry,The Fans,N,,,20/03/2015Varsity Theater,Varsity Theater,2015,03,20
19/03/2015,New Found Glory,,Wooly's,,Historical Artist Entry,The Fans,N,,,19/03/2015Wooly's,Wooly's,2015,03,19
17/03/2015,New Found Glory,,Granada Theater,,Historical Artist Entry,The Fans,N,,,17/03/2015Granada Theater,Granada Theater,2015,03,17
16/03/2015,New Found Glory,,The Black Sheep,,Historical Artist Entry,The Fans,N,,,16/03/2015The Black Sheep,The Black Sheep,2015,03,16
14/03/2015,New Found Glory,,Oakland Metro Operahouse,,Historical Artist Entry,The Fans,N,,,14/03/2015Oakland Metro Operahouse,Oakland Metro Operahouse,2015,03,14
13/03/2015,New Found Glory,,The Glass House,,Historical Artist Entry,The Fans,N,,,13/03/2015The Glass House,The Glass House,2015,03,13
01/03/2015,New Found Glory,,Stage 3,,Historical Artist Entry,The Fans,N,,,01/03/2015Stage 3,Stage 3,2015,03,01
28/02/2015,New Found Glory,,Olympic Park,,Historical Artist Entry,The Fans,N,,,28/02/2015Olympic Park,Olympic Park,2015,02,28
27/02/2015,New Found Glory,,The Factory Theatre,,Historical Artist Entry,The Fans,N,,,27/02/2015The Factory Theatre,The Factory Theatre,2015,02,27
24/02/2015,New Found Glory,,The Hi-Fi,,Historical Artist Entry,The Fans,N,,,24/02/2015The Hi-Fi,The Hi-Fi,2015,02,24
22/02/2015,New Found Glory,,Royal Melbourne Showgrounds,,Historical Artist Entry,The Fans,N,,,22/02/2015Royal Melbourne Showgrounds,Royal Melbourne Showgrounds,2015,02,22
21/02/2015,New Found Glory,,Bonython Park,,Historical Artist Entry,The Fans,N,,,21/02/2015Bonython Park,Bonython Park,2015,02,21
17/02/2015,New Found Glory,,Umeda CLUB QUATTRO,,Historical Artist Entry,The Fans,N,,,17/02/2015Umeda CLUB QUATTRO,Umeda CLUB QUATTRO,2015,02,17
16/02/2015,New Found Glory,,Nagoya CLUB QUATTRO,,Historical Artist Entry,The Fans,N,,,16/02/2015Nagoya CLUB QUATTRO,Nagoya CLUB QUATTRO,2015,02,16
15/02/2015,New Found Glory,,Bay Hall,,Historical Artist Entry,The Fans,N,,,15/02/2015Bay Hall,Bay Hall,2015,02,15
14/02/2015,New Found Glory,,Shibuya CLUB QUATTRO,,Historical Artist Entry,The Fans,N,,,14/02/2015Shibuya CLUB QUATTRO,Shibuya CLUB QUATTRO,2015,02,14
12/02/2015,New Found Glory,,*SCAPE The Ground Theatre,,Historical Artist Entry,The Fans,N,,,12/02/2015*SCAPE The Ground Theatre,*SCAPE The Ground Theatre,2015,02,12
10/02/2015,New Found Glory,,Live House Studio,,Historical Artist Entry,The Fans,N,,,10/02/2015Live House Studio,Live House Studio,2015,02,10
08/02/2015,New Found Glory,,SM City North EDSA Skydome,,Historical Artist Entry,The Fans,N,,,08/02/2015SM City North EDSA Skydome,SM City North EDSA Skydome,2015,02,08
06/02/2015,New Found Glory,,Bentley Music Auditorium,,Historical Artist Entry,The Fans,N,,,06/02/2015Bentley Music Auditorium,Bentley Music Auditorium,2015,02,06
10/12/2014,New Found Glory,,Penélope,,Historical Artist Entry,The Fans,N,,,10/12/2014Penélope,Penélope,2014,12,10
08/12/2014,New Found Glory,,Razzmatazz 2,,Historical Artist Entry,The Fans,N,,,08/12/2014Razzmatazz 2,Razzmatazz 2,2014,12,08
06/12/2014,New Found Glory,,Tunnel,,Historical Artist Entry,The Fans,N,,,06/12/2014Tunnel,Tunnel,2014,12,06
04/12/2014,New Found Glory,,Luxor,,Historical Artist Entry,The Fans,N,,,04/12/2014Luxor,Luxor,2014,12,04
03/12/2014,New Found Glory,,Knust,,Historical Artist Entry,The Fans,N,,,03/12/2014Knust,Knust,2014,12,03
02/12/2014,New Found Glory,,Pandora,,Historical Artist Entry,The Fans,N,,,02/12/2014Pandora,Pandora,2014,12,02
01/12/2014,New Found Glory,,Trix,,Historical Artist Entry,The Fans,N,,,01/12/2014Trix,Trix,2014,12,01
30/11/2014,New Found Glory,,Le Divan du Monde,,Historical Artist Entry,The Fans,N,,,30/11/2014Le Divan du Monde,Le Divan du Monde,2014,11,30
29/11/2014,New Found Glory,,The Forum,,Historical Artist Entry,The Fans,N,,,29/11/2014The Forum,The Forum,2014,11,29
29/11/2014,New Found Glory,,The Forum,,Historical Artist Entry,The Fans,N,,,29/11/2014The Forum,The Forum,2014,11,29
28/11/2014,New Found Glory,,The Forum,,Historical Artist Entry,The Fans,N,,,28/11/2014The Forum,The Forum,2014,11,28
26/11/2014,New Found Glory,,Portsmouth Pyramids Centre,,Historical Artist Entry,The Fans,N,,,26/11/2014Portsmouth Pyramids Centre,Portsmouth Pyramids Centre,2014,11,26
25/11/2014,New Found Glory,,O2 Academy Bristol,,Historical Artist Entry,The Fans,N,,,25/11/2014O2 Academy Bristol,O2 Academy Bristol,2014,11,25
23/11/2014,New Found Glory,,Cardiff University Students' Union,,Historical Artist Entry,The Fans,N,,,23/11/2014Cardiff University Students' Union,Cardiff University Students' Union,2014,11,23
22/11/2014,New Found Glory,,O2 Academy Leeds,,Historical Artist Entry,The Fans,N,,,22/11/2014O2 Academy Leeds,O2 Academy Leeds,2014,11,22
21/11/2014,New Found Glory,,Manchester Academy 1,,Historical Artist Entry,The Fans,N,,,21/11/2014Manchester Academy 1,Manchester Academy 1,2014,11,21
20/11/2014,New Found Glory,,O2 Academy Liverpool,,Historical Artist Entry,The Fans,N,,,20/11/2014O2 Academy Liverpool,O2 Academy Liverpool,2014,11,20
18/11/2014,New Found Glory,,Rock City,,Historical Artist Entry,The Fans,N,,,18/11/2014Rock City,Rock City,2014,11,18
17/11/2014,New Found Glory,,O2 ABC,,Historical Artist Entry,The Fans,N,,,17/11/2014O2 ABC,O2 ABC,2014,11,17
16/11/2014,New Found Glory,,O2 Academy Newcastle,,Historical Artist Entry,The Fans,N,,,16/11/2014O2 Academy Newcastle,O2 Academy Newcastle,2014,11,16
15/11/2014,New Found Glory,,HMV Institute,,Historical Artist Entry,The Fans,N,,,15/11/2014HMV Institute,HMV Institute,2014,11,15
13/11/2014,New Found Glory,,Limelight,,Historical Artist Entry,The Fans,N,,,13/11/2014Limelight,Limelight,2014,11,13
12/11/2014,New Found Glory,,The Academy,,Historical Artist Entry,The Fans,N,,,12/11/2014The Academy,The Academy,2014,11,12
08/11/2014,New Found Glory,,The Catalyst,,Historical Artist Entry,The Fans,N,,,08/11/2014The Catalyst,The Catalyst,2014,11,08
07/11/2014,New Found Glory,,The Regency Ballroom,,Historical Artist Entry,The Fans,N,,,07/11/2014The Regency Ballroom,The Regency Ballroom,2014,11,07
05/11/2014,New Found Glory,,Hawthorne Theatre,,Historical Artist Entry,The Fans,N,,,05/11/2014Hawthorne Theatre,Hawthorne Theatre,2014,11,05
04/11/2014,New Found Glory,,The Showbox SoDo,,Historical Artist Entry,The Fans,N,,,04/11/2014The Showbox SoDo,The Showbox SoDo,2014,11,04
02/11/2014,New Found Glory,,Ace of Spades,,Historical Artist Entry,The Fans,N,,,02/11/2014Ace of Spades,Ace of Spades,2014,11,02
01/11/2014,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,01/11/2014House of Blues,House of Blues,2014,11,01
31/10/2014,New Found Glory,,Hard Rock Cafe,,Historical Artist Entry,The Fans,N,,,31/10/2014Hard Rock Cafe,Hard Rock Cafe,2014,10,31
30/10/2014,New Found Glory,,Sunshine Theater,,Historical Artist Entry,The Fans,N,,,30/10/2014Sunshine Theater,Sunshine Theater,2014,10,30
29/10/2014,New Found Glory,,Summit Music Hall,,Historical Artist Entry,The Fans,N,,,29/10/2014Summit Music Hall,Summit Music Hall,2014,10,29
28/10/2014,New Found Glory,,Bourbon Theatre,,Historical Artist Entry,The Fans,N,,,28/10/2014Bourbon Theatre,Bourbon Theatre,2014,10,28
26/10/2014,New Found Glory,,The Ready Room,,Historical Artist Entry,The Fans,N,,,26/10/2014The Ready Room,The Ready Room,2014,10,26
25/10/2014,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,25/10/2014House of Blues,House of Blues,2014,10,25
24/10/2014,New Found Glory,,Majestic Theatre,,Historical Artist Entry,The Fans,N,,,24/10/2014Majestic Theatre,Majestic Theatre,2014,10,24
23/10/2014,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,23/10/2014House of Blues,House of Blues,2014,10,23
22/10/2014,New Found Glory,,Altar Bar,,Historical Artist Entry,The Fans,N,,,22/10/2014Altar Bar,Altar Bar,2014,10,22
21/10/2014,New Found Glory,,Town Ballroom,,Historical Artist Entry,The Fans,N,,,21/10/2014Town Ballroom,Town Ballroom,2014,10,21
19/10/2014,New Found Glory,,Best Buy Theater,,Historical Artist Entry,The Fans,N,,,19/10/2014Best Buy Theater,Best Buy Theater,2014,10,19
19/10/2014,New Found Glory,,Looney Tunes CD Store,,Historical Artist Entry,The Fans,N,,,19/10/2014Looney Tunes CD Store,Looney Tunes CD Store,2014,10,19
18/10/2014,New Found Glory,,Vintage Vinyl Records,,Historical Artist Entry,The Fans,N,,,18/10/2014Vintage Vinyl Records,Vintage Vinyl Records,2014,10,18
18/10/2014,New Found Glory,,Starland Ballroom,,Historical Artist Entry,The Fans,N,,,18/10/2014Starland Ballroom,Starland Ballroom,2014,10,18
17/10/2014,New Found Glory,,Toad's Place,,Historical Artist Entry,The Fans,N,,,17/10/2014Toad's Place,Toad's Place,2014,10,17
16/10/2014,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,16/10/2014House of Blues,House of Blues,2014,10,16
15/10/2014,New Found Glory,,The Theatre of Living Arts,,Historical Artist Entry,The Fans,N,,,15/10/2014The Theatre of Living Arts,The Theatre of Living Arts,2014,10,15
15/10/2014,New Found Glory,,FYE,,Historical Artist Entry,The Fans,N,,,15/10/2014FYE,FYE,2014,10,15
14/10/2014,New Found Glory,,The Sound Garden,,Historical Artist Entry,The Fans,N,,,14/10/2014The Sound Garden,The Sound Garden,2014,10,14
14/10/2014,New Found Glory,,Rams Head Live!,,Historical Artist Entry,The Fans,N,,,14/10/2014Rams Head Live!,Rams Head Live!,2014,10,14
12/10/2014,New Found Glory,,Criminal Records,,Historical Artist Entry,The Fans,N,,,12/10/2014Criminal Records,Criminal Records,2014,10,12
12/10/2014,New Found Glory,,Heaven,,Historical Artist Entry,The Fans,N,,,12/10/2014Heaven,Heaven,2014,10,12
11/10/2014,New Found Glory,,FYE,,Historical Artist Entry,The Fans,N,,,11/10/2014FYE,FYE,2014,10,11
11/10/2014,New Found Glory,,Revolution Live,,Historical Artist Entry,The Fans,N,,,11/10/2014Revolution Live,Revolution Live,2014,10,11
10/10/2014,New Found Glory,,Park Avenue CDs,,Historical Artist Entry,The Fans,N,,,10/10/2014Park Avenue CDs,Park Avenue CDs,2014,10,10
10/10/2014,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,10/10/2014House of Blues,House of Blues,2014,10,10
09/10/2014,New Found Glory,,The Orpheum,,Historical Artist Entry,The Fans,N,,,09/10/2014The Orpheum,The Orpheum,2014,10,09
07/10/2014,New Found Glory,,Emo's,,Historical Artist Entry,The Fans,N,,,07/10/2014Emo's,Emo's,2014,10,07
05/10/2014,New Found Glory,,Marquee Theatre,,Historical Artist Entry,The Fans,N,,,05/10/2014Marquee Theatre,Marquee Theatre,2014,10,05
05/10/2014,New Found Glory,,Zia Records,,Historical Artist Entry,The Fans,N,,,05/10/2014Zia Records,Zia Records,2014,10,05
04/10/2014,New Found Glory,,Fingerprints Music,,Historical Artist Entry,The Fans,N,,,04/10/2014Fingerprints Music,Fingerprints Music,2014,10,04
04/10/2014,New Found Glory,,House of Blues,,Historical Artist Entry,The Fans,N,,,04/10/2014House of Blues,House of Blues,2014,10,04
03/10/2014,New Found Glory,,M-Theory Records,,Historical Artist Entry,The Fans,N,,,03/10/2014M-Theory Records,M-Theory Records,2014,10,03
