Date,Band,Notable Support,Venue,Price,Comments,Went With,Festival?,Festival Lineups,Photos,Journal Key,OfficialVenue,Year,Month,Day
04/09/2009,Weezer,,Capitol Federal Park at Sandstone Amphitheater,,Historical Artist Entry,The Fans,N,,,04/09/2009Capitol Federal Park at Sandstone Amphitheater,Capitol Federal Park at Sandstone Amphitheater,2009,09,04
31/08/2009,Weezer,,Saratoga Performing Arts Center,,Historical Artist Entry,The Fans,N,,,31/08/2009Saratoga Performing Arts Center,Saratoga Performing Arts Center,2009,08,31
30/08/2009,Weezer,,Merriweather Post Pavilion,,Historical Artist Entry,The Fans,N,,,30/08/2009Merriweather Post Pavilion,Merriweather Post Pavilion,2009,08,30
29/08/2009,Weezer,,Comcast Theatre,,Historical Artist Entry,The Fans,N,,,29/08/2009Comcast Theatre,Comcast Theatre,2009,08,29
27/08/2009,Weezer,,Susquehanna Bank Center,,Historical Artist Entry,The Fans,N,,,27/08/2009Susquehanna Bank Center,Susquehanna Bank Center,2009,08,27
26/08/2009,Weezer,,PNC Bank Arts Center,,Historical Artist Entry,The Fans,N,,,26/08/2009PNC Bank Arts Center,PNC Bank Arts Center,2009,08,26
25/08/2009,Weezer,,Nikon at Jones Beach Theater,,Historical Artist Entry,The Fans,N,,,25/08/2009Nikon at Jones Beach Theater,Nikon at Jones Beach Theater,2009,08,25
23/08/2009,Weezer,,Molson Amphitheatre,,Historical Artist Entry,The Fans,N,,,23/08/2009Molson Amphitheatre,Molson Amphitheatre,2009,08,23
26/07/2009,Weezer,,GREEN STAGE,,Historical Artist Entry,The Fans,N,,,26/07/2009GREEN STAGE,GREEN STAGE,2009,07,26
24/07/2009,Weezer,,Jisan Forest Resort,,Historical Artist Entry,The Fans,N,,,24/07/2009Jisan Forest Resort,Jisan Forest Resort,2009,07,24
16/05/2009,Weezer,,Verizon Wireless Amphitheatre,,Historical Artist Entry,The Fans,N,,,16/05/2009Verizon Wireless Amphitheatre,Verizon Wireless Amphitheatre,2009,05,16
14/05/2009,Weezer,,Universal Studios Hollywood,,Historical Artist Entry,The Fans,N,,,14/05/2009Universal Studios Hollywood,Universal Studios Hollywood,2009,05,14
14/12/2008,Weezer,,Sony Pictures Studios,,Historical Artist Entry,The Fans,N,,,14/12/2008Sony Pictures Studios,Sony Pictures Studios,2008,12,14
09/11/2008,Weezer,,Private Venue,,Historical Artist Entry,The Fans,N,,,09/11/2008Private Venue,Private Venue,2008,11,09
25/10/2008,Weezer,,The Arena at Gwinnett Center,,Historical Artist Entry,The Fans,N,,,25/10/2008The Arena at Gwinnett Center,The Arena at Gwinnett Center,2008,10,25
23/10/2008,Weezer,,Reliant Arena,,Historical Artist Entry,The Fans,N,,,23/10/2008Reliant Arena,Reliant Arena,2008,10,23
21/10/2008,Weezer,,Nokia Live at Grand Prairie,,Historical Artist Entry,The Fans,N,,,21/10/2008Nokia Live at Grand Prairie,Nokia Live at Grand Prairie,2008,10,21
20/10/2008,Weezer,,Frank Erwin Center,,Historical Artist Entry,The Fans,N,,,20/10/2008Frank Erwin Center,Frank Erwin Center,2008,10,20
18/10/2008,Weezer,,Arizona Veterans Memorial Coliseum,,Historical Artist Entry,The Fans,N,,,18/10/2008Arizona Veterans Memorial Coliseum,Arizona Veterans Memorial Coliseum,2008,10,18
17/10/2008,Weezer,,Cox Arena,,Historical Artist Entry,The Fans,N,,,17/10/2008Cox Arena,Cox Arena,2008,10,17
14/10/2008,Weezer,,Los Angeles Forum,,Historical Artist Entry,The Fans,N,,,14/10/2008Los Angeles Forum,Los Angeles Forum,2008,10,14
13/10/2008,Weezer,,Event Center Arena,,Historical Artist Entry,The Fans,N,,,13/10/2008Event Center Arena,Event Center Arena,2008,10,13
11/10/2008,Weezer,,KeyArena,,Historical Artist Entry,The Fans,N,,,11/10/2008KeyArena,KeyArena,2008,10,11
10/10/2008,Weezer,,General Motors Place,,Historical Artist Entry,The Fans,N,,,10/10/2008General Motors Place,General Motors Place,2008,10,10
09/10/2008,Weezer,,Portland Memorial Coliseum,,Historical Artist Entry,The Fans,N,,,09/10/2008Portland Memorial Coliseum,Portland Memorial Coliseum,2008,10,09
07/10/2008,Weezer,,E Center,,Historical Artist Entry,The Fans,N,,,07/10/2008E Center,E Center,2008,10,07
05/10/2008,Weezer,,Broomfield Event Center,,Historical Artist Entry,The Fans,N,,,05/10/2008Broomfield Event Center,Broomfield Event Center,2008,10,05
03/10/2008,Weezer,,Xcel Energy Center,,Historical Artist Entry,The Fans,N,,,03/10/2008Xcel Energy Center,Xcel Energy Center,2008,10,03
02/10/2008,Weezer,,Allstate Arena,,Historical Artist Entry,The Fans,N,,,02/10/2008Allstate Arena,Allstate Arena,2008,10,02
30/09/2008,Weezer,,Air Canada Centre,,Historical Artist Entry,The Fans,N,,,30/09/2008Air Canada Centre,Air Canada Centre,2008,09,30
29/09/2008,Weezer,,The Palace of Auburn Hills,,Historical Artist Entry,The Fans,N,,,29/09/2008The Palace of Auburn Hills,The Palace of Auburn Hills,2008,09,29
27/09/2008,Weezer,,Susquehanna Bank Center,,Historical Artist Entry,The Fans,N,,,27/09/2008Susquehanna Bank Center,Susquehanna Bank Center,2008,09,27
26/09/2008,Weezer,,Event Center,,Historical Artist Entry,The Fans,N,,,26/09/2008Event Center,Event Center,2008,09,26
24/09/2008,Weezer,,Madison Square Garden,,Historical Artist Entry,The Fans,N,,,24/09/2008Madison Square Garden,Madison Square Garden,2008,09,24
23/09/2008,Weezer,,Tsongas Arena,,Historical Artist Entry,The Fans,N,,,23/09/2008Tsongas Arena,Tsongas Arena,2008,09,23
15/09/2008,Weezer,,Yoyogi Daiichi Taiikukan,,Historical Artist Entry,The Fans,N,,,15/09/2008Yoyogi Daiichi Taiikukan,Yoyogi Daiichi Taiikukan,2008,09,15
13/09/2008,Weezer,,Intex Osaka,,Historical Artist Entry,The Fans,N,,,13/09/2008Intex Osaka,Intex Osaka,2008,09,13
12/09/2008,Weezer,,Zepp Tokyo,,Historical Artist Entry,The Fans,N,,,12/09/2008Zepp Tokyo,Zepp Tokyo,2008,09,12
10/09/2008,Weezer,,Zepp Fukuoka,,Historical Artist Entry,The Fans,N,,,10/09/2008Zepp Fukuoka,Zepp Fukuoka,2008,09,10
09/09/2008,Weezer,,Aichi-ken Kinrou Kaikan,,Historical Artist Entry,The Fans,N,,,09/09/2008Aichi-ken Kinrou Kaikan,Aichi-ken Kinrou Kaikan,2008,09,09
21/08/2008,Weezer,,,,Historical Artist Entry,The Fans,N,,,21/08/2008,,2008,08,21
20/08/2008,Weezer,,Frank Erwin Center,,Historical Artist Entry,The Fans,N,,,20/08/2008Frank Erwin Center,Frank Erwin Center,2008,08,20
18/08/2008,Weezer,,KROQ-FM Studios,,Historical Artist Entry,The Fans,N,,,18/08/2008KROQ-FM Studios,KROQ-FM Studios,2008,08,18
24/07/2008,Weezer,,AOL Sessions,,Historical Artist Entry,The Fans,N,,,24/07/2008AOL Sessions,AOL Sessions,2008,07,24
23/06/2008,Weezer,,,,Historical Artist Entry,The Fans,N,,,23/06/2008,,2008,06,23
21/06/2008,Weezer,,The Vera Project,,Historical Artist Entry,The Fans,N,,,21/06/2008The Vera Project,The Vera Project,2008,06,21
19/06/2008,Weezer,,The Dance Hall at Oaks Park,,Historical Artist Entry,The Fans,N,,,19/06/2008The Dance Hall at Oaks Park,The Dance Hall at Oaks Park,2008,06,19
17/06/2008,Weezer,,The American Legion Post 41,,Historical Artist Entry,The Fans,N,,,17/06/2008The American Legion Post 41,The American Legion Post 41,2008,06,17
22/12/2005,Weezer,,STUDIO COAST,,Historical Artist Entry,The Fans,N,,,22/12/2005STUDIO COAST,STUDIO COAST,2005,12,22
21/12/2005,Weezer,,STUDIO COAST,,Historical Artist Entry,The Fans,N,,,21/12/2005STUDIO COAST,STUDIO COAST,2005,12,21
20/12/2005,Weezer,,STUDIO COAST,,Historical Artist Entry,The Fans,N,,,20/12/2005STUDIO COAST,STUDIO COAST,2005,12,20
19/12/2005,Weezer,,Zepp Tokyo,,Historical Artist Entry,The Fans,N,,,19/12/2005Zepp Tokyo,Zepp Tokyo,2005,12,19
18/12/2005,Weezer,,Zepp Nagoya,,Historical Artist Entry,The Fans,N,,,18/12/2005Zepp Nagoya,Zepp Nagoya,2005,12,18
17/12/2005,Weezer,,Zepp Tokyo,,Historical Artist Entry,The Fans,N,,,17/12/2005Zepp Tokyo,Zepp Tokyo,2005,12,17
16/12/2005,Weezer,,Zepp Tokyo,,Historical Artist Entry,The Fans,N,,,16/12/2005Zepp Tokyo,Zepp Tokyo,2005,12,16
15/12/2005,Weezer,,Zepp Tokyo,,Historical Artist Entry,The Fans,N,,,15/12/2005Zepp Tokyo,Zepp Tokyo,2005,12,15
01/11/2005,Weezer,,AOL Sessions,,Historical Artist Entry,The Fans,N,,,01/11/2005AOL Sessions,AOL Sessions,2005,11,01
30/10/2005,Weezer,,The Joint at Hard Rock Hotel,,Historical Artist Entry,The Fans,N,,,30/10/2005The Joint at Hard Rock Hotel,The Joint at Hard Rock Hotel,2005,10,30
29/10/2005,Weezer,,Selland Arena,,Historical Artist Entry,The Fans,N,,,29/10/2005Selland Arena,Selland Arena,2005,10,29
28/10/2005,Weezer,,The Arena in Oakland,,Historical Artist Entry,The Fans,N,,,28/10/2005The Arena in Oakland,The Arena in Oakland,2005,10,28
26/10/2005,Weezer,,KeyArena,,Historical Artist Entry,The Fans,N,,,26/10/2005KeyArena,KeyArena,2005,10,26
25/10/2005,Weezer,,Portland Memorial Coliseum,,Historical Artist Entry,The Fans,N,,,25/10/2005Portland Memorial Coliseum,Portland Memorial Coliseum,2005,10,25
23/10/2005,Weezer,,Long Beach Arena,,Historical Artist Entry,The Fans,N,,,23/10/2005Long Beach Arena,Long Beach Arena,2005,10,23
22/10/2005,Weezer,,Long Beach Arena,,Historical Artist Entry,The Fans,N,,,22/10/2005Long Beach Arena,Long Beach Arena,2005,10,22
21/10/2005,Weezer,,Santa Barbara Bowl,,Historical Artist Entry,The Fans,N,,,21/10/2005Santa Barbara Bowl,Santa Barbara Bowl,2005,10,21
20/10/2005,Weezer,,The Tonight Show with Jay Leno,,Historical Artist Entry,The Fans,N,,,20/10/2005The Tonight Show with Jay Leno,The Tonight Show with Jay Leno,2005,10,20
17/10/2005,Weezer,,Howard Stern Radio Program,,Historical Artist Entry,The Fans,N,,,17/10/2005Howard Stern Radio Program,Howard Stern Radio Program,2005,10,17
15/10/2005,Weezer,,DCU Center,,Historical Artist Entry,The Fans,N,,,15/10/2005DCU Center,DCU Center,2005,10,15
14/10/2005,Weezer,,Continental Airlines Arena,,Historical Artist Entry,The Fans,N,,,14/10/2005Continental Airlines Arena,Continental Airlines Arena,2005,10,14
13/10/2005,Weezer,,Wachovia Center,,Historical Artist Entry,The Fans,N,,,13/10/2005Wachovia Center,Wachovia Center,2005,10,13
11/10/2005,Weezer,,Arena At Harbor Yard,,Historical Artist Entry,The Fans,N,,,11/10/2005Arena At Harbor Yard,Arena At Harbor Yard,2005,10,11
10/10/2005,Weezer,,Patriot Center,,Historical Artist Entry,The Fans,N,,,10/10/2005Patriot Center,Patriot Center,2005,10,10
08/10/2005,Weezer,,Wolstein Center,,Historical Artist Entry,The Fans,N,,,08/10/2005Wolstein Center,Wolstein Center,2005,10,08
07/10/2005,Weezer,,Joe Louis Arena,,Historical Artist Entry,The Fans,N,,,07/10/2005Joe Louis Arena,Joe Louis Arena,2005,10,07
06/10/2005,Weezer,,Van Andel Arena,,Historical Artist Entry,The Fans,N,,,06/10/2005Van Andel Arena,Van Andel Arena,2005,10,06
04/10/2005,Weezer,,Assembly Hall,,Historical Artist Entry,The Fans,N,,,04/10/2005Assembly Hall,Assembly Hall,2005,10,04
03/10/2005,Weezer,,Allstate Arena,,Historical Artist Entry,The Fans,N,,,03/10/2005Allstate Arena,Allstate Arena,2005,10,03
02/10/2005,Weezer,,Xcel Energy Center,,Historical Artist Entry,The Fans,N,,,02/10/2005Xcel Energy Center,Xcel Energy Center,2005,10,02
30/09/2005,Weezer,,Pepsi Center,,Historical Artist Entry,The Fans,N,,,30/09/2005Pepsi Center,Pepsi Center,2005,09,30
28/09/2005,Weezer,,America West Arena,,Historical Artist Entry,The Fans,N,,,28/09/2005America West Arena,America West Arena,2005,09,28
27/09/2005,Weezer,,Cox Arena,,Historical Artist Entry,The Fans,N,,,27/09/2005Cox Arena,Cox Arena,2005,09,27
26/09/2005,Weezer,,Jimmy Kimmel Live,,Historical Artist Entry,The Fans,N,,,26/09/2005Jimmy Kimmel Live,Jimmy Kimmel Live,2005,09,26
24/09/2005,Weezer,,Curitiba Master Hall,,Historical Artist Entry,The Fans,N,,,24/09/2005Curitiba Master Hall,Curitiba Master Hall,2005,09,24
21/09/2005,Weezer,,Palacio de los Deportes,,Historical Artist Entry,The Fans,N,,,21/09/2005Palacio de los Deportes,Palacio de los Deportes,2005,09,21
20/09/2005,Weezer,,Telehit,,Historical Artist Entry,The Fans,N,,,20/09/2005Telehit,Telehit,2005,09,20
17/09/2005,Weezer,,Hyundai Pavilion,,Historical Artist Entry,The Fans,N,,,17/09/2005Hyundai Pavilion,Hyundai Pavilion,2005,09,17
15/09/2005,Weezer,,Smirnoff Music Centre,,Historical Artist Entry,The Fans,N,,,15/09/2005Smirnoff Music Centre,Smirnoff Music Centre,2005,09,15
14/09/2005,Weezer,,Frank Erwin Center,,Historical Artist Entry,The Fans,N,,,14/09/2005Frank Erwin Center,Frank Erwin Center,2005,09,14
13/09/2005,Weezer,,Cynthia Woods Mitchell Pavilion,,Historical Artist Entry,The Fans,N,,,13/09/2005Cynthia Woods Mitchell Pavilion,Cynthia Woods Mitchell Pavilion,2005,09,13
11/09/2005,Weezer,,St. Pete Times Forum,,Historical Artist Entry,The Fans,N,,,11/09/2005St. Pete Times Forum,St. Pete Times Forum,2005,09,11
10/09/2005,Weezer,,BankAtlantic Center,,Historical Artist Entry,The Fans,N,,,10/09/2005BankAtlantic Center,BankAtlantic Center,2005,09,10
08/09/2005,Weezer,,The Arena at Gwinnett Center,,Historical Artist Entry,The Fans,N,,,08/09/2005The Arena at Gwinnett Center,The Arena at Gwinnett Center,2005,09,08
05/09/2005,Weezer,,Late Show With David Letterman,,Historical Artist Entry,The Fans,N,,,05/09/2005Late Show With David Letterman,Late Show With David Letterman,2005,09,05
26/08/2005,Weezer,,Corn Exchange,,Historical Artist Entry,The Fans,N,,,26/08/2005Corn Exchange,Corn Exchange,2005,08,26
25/08/2005,Weezer,,Manchester Academy 1,,Historical Artist Entry,The Fans,N,,,25/08/2005Manchester Academy 1,Manchester Academy 1,2005,08,25
24/08/2005,Weezer,,Point Theatre,,Historical Artist Entry,The Fans,N,,,24/08/2005Point Theatre,Point Theatre,2005,08,24
22/08/2005,Weezer,,Carling Apollo Hammersmith,,Historical Artist Entry,The Fans,N,,,22/08/2005Carling Apollo Hammersmith,Carling Apollo Hammersmith,2005,08,22
20/08/2005,Weezer,,Stausee,,Historical Artist Entry,The Fans,N,,,20/08/2005Stausee,Stausee,2005,08,20
19/08/2005,Weezer,,Muffathalle,,Historical Artist Entry,The Fans,N,,,19/08/2005Muffathalle,Muffathalle,2005,08,19
18/08/2005,Weezer,,Salzburgring,,Historical Artist Entry,The Fans,N,,,18/08/2005Salzburgring,Salzburgring,2005,08,18
15/08/2005,Weezer,,Zepp Tokyo,,Historical Artist Entry,The Fans,N,,,15/08/2005Zepp Tokyo,Zepp Tokyo,2005,08,15
14/08/2005,Weezer,,Chiba Marine Stadium,,Historical Artist Entry,The Fans,N,,,14/08/2005Chiba Marine Stadium,Chiba Marine Stadium,2005,08,14
13/08/2005,Weezer,,WTC Open Air Stadium,,Historical Artist Entry,The Fans,N,,,13/08/2005WTC Open Air Stadium,WTC Open Air Stadium,2005,08,13
23/07/2005,Weezer,,Grant Park,,Historical Artist Entry,The Fans,N,,,23/07/2005Grant Park,Grant Park,2005,07,23
22/07/2005,Weezer,,Savvis Center,,Historical Artist Entry,The Fans,N,,,22/07/2005Savvis Center,Savvis Center,2005,07,22
21/07/2005,Weezer,,Nashville Municipal Auditorium,,Historical Artist Entry,The Fans,N,,,21/07/2005Nashville Municipal Auditorium,Nashville Municipal Auditorium,2005,07,21
19/07/2005,Weezer,,Hard Rock Live,,Historical Artist Entry,The Fans,N,,,19/07/2005Hard Rock Live,Hard Rock Live,2005,07,19
17/07/2005,Weezer,,House of Blues,,Historical Artist Entry,The Fans,N,,,17/07/2005House of Blues,House of Blues,2005,07,17
16/07/2005,Weezer,,Underground Atlanta,,Historical Artist Entry,The Fans,N,,,16/07/2005Underground Atlanta,Underground Atlanta,2005,07,16
14/07/2005,Weezer,,Borgata Event Center,,Historical Artist Entry,The Fans,N,,,14/07/2005Borgata Event Center,Borgata Event Center,2005,07,14
13/07/2005,Weezer,,Nassau Veterans Memorial Coliseum,,Historical Artist Entry,The Fans,N,,,13/07/2005Nassau Veterans Memorial Coliseum,Nassau Veterans Memorial Coliseum,2005,07,13
12/07/2005,Weezer,,The Colisee,,Historical Artist Entry,The Fans,N,,,12/07/2005The Colisee,The Colisee,2005,07,12
10/07/2005,Weezer,,Stade Uniprix,,Historical Artist Entry,The Fans,N,,,10/07/2005Stade Uniprix,Stade Uniprix,2005,07,10
09/07/2005,Weezer,,Molson Amphitheatre,,Historical Artist Entry,The Fans,N,,,09/07/2005Molson Amphitheatre,Molson Amphitheatre,2005,07,09
07/07/2005,Weezer,,Marcus Amphitheater,,Historical Artist Entry,The Fans,N,,,07/07/2005Marcus Amphitheater,Marcus Amphitheater,2005,07,07
05/07/2005,Weezer,,Verizon Wireless Amphitheater,,Historical Artist Entry,The Fans,N,,,05/07/2005Verizon Wireless Amphitheater,Verizon Wireless Amphitheater,2005,07,05
02/07/2005,Weezer,,Sam Boyd Stadium,,Historical Artist Entry,The Fans,N,,,02/07/2005Sam Boyd Stadium,Sam Boyd Stadium,2005,07,02
17/06/2005,Weezer,,Carling Academy Glasgow,,Historical Artist Entry,The Fans,N,,,17/06/2005Carling Academy Glasgow,Carling Academy Glasgow,2005,06,17
15/06/2005,Weezer,,Carling Academy Brixton,,Historical Artist Entry,The Fans,N,,,15/06/2005Carling Academy Brixton,Carling Academy Brixton,2005,06,15
14/06/2005,Weezer,,Carling Academy Brixton,,Historical Artist Entry,The Fans,N,,,14/06/2005Carling Academy Brixton,Carling Academy Brixton,2005,06,14
13/06/2005,Weezer,,Carling Academy,,Historical Artist Entry,The Fans,N,,,13/06/2005Carling Academy,Carling Academy,2005,06,13
10/06/2005,Weezer,,Pannonia Fields II,,Historical Artist Entry,The Fans,N,,,10/06/2005Pannonia Fields II,Pannonia Fields II,2005,06,10
08/06/2005,Weezer,,L'Olympia Bruno Coquatrix,,Historical Artist Entry,The Fans,N,,,08/06/2005L'Olympia Bruno Coquatrix,L'Olympia Bruno Coquatrix,2005,06,08
07/06/2005,Weezer,,Vicar Street,,Historical Artist Entry,The Fans,N,,,07/06/2005Vicar Street,Vicar Street,2005,06,07
05/06/2005,Weezer,,Grosse Freiheit 36,,Historical Artist Entry,The Fans,N,,,05/06/2005Grosse Freiheit 36,Grosse Freiheit 36,2005,06,05
04/06/2005,Weezer,,Zeppelinfeld,,Historical Artist Entry,The Fans,N,,,04/06/2005Zeppelinfeld,Zeppelinfeld,2005,06,04
03/06/2005,Weezer,,Nürburgring,,Historical Artist Entry,The Fans,N,,,03/06/2005Nürburgring,Nürburgring,2005,06,03
13/05/2005,Weezer,,Tabernacle,,Historical Artist Entry,The Fans,N,,,13/05/2005Tabernacle,Tabernacle,2005,05,13
12/05/2005,Weezer,,Roseland Ballroom,,Historical Artist Entry,The Fans,N,,,12/05/2005Roseland Ballroom,Roseland Ballroom,2005,05,12
11/05/2005,Weezer,,Roseland Ballroom,,Historical Artist Entry,The Fans,N,,,11/05/2005Roseland Ballroom,Roseland Ballroom,2005,05,11
10/05/2005,Weezer,,Electric Factory,,Historical Artist Entry,The Fans,N,,,10/05/2005Electric Factory,Electric Factory,2005,05,10
08/05/2005,Weezer,,Avalon,,Historical Artist Entry,The Fans,N,,,08/05/2005Avalon,Avalon,2005,05,08
06/05/2005,Weezer,,Kool Haus,,Historical Artist Entry,The Fans,N,,,06/05/2005Kool Haus,Kool Haus,2005,05,06
05/05/2005,Weezer,,State Theatre,,Historical Artist Entry,The Fans,N,,,05/05/2005State Theatre,State Theatre,2005,05,05
04/05/2005,Weezer,,Aragon Ballroom,,Historical Artist Entry,The Fans,N,,,04/05/2005Aragon Ballroom,Aragon Ballroom,2005,05,04
03/05/2005,Weezer,,First Avenue,,Historical Artist Entry,The Fans,N,,,03/05/2005First Avenue,First Avenue,2005,05,03
30/04/2005,Weezer,,Empire Polo Club,,Historical Artist Entry,The Fans,N,,,30/04/2005Empire Polo Club,Empire Polo Club,2005,04,30
29/04/2005,Weezer,,The Warfield,,Historical Artist Entry,The Fans,N,,,29/04/2005The Warfield,The Warfield,2005,04,29
27/04/2005,Weezer,,The Moore Theatre,,Historical Artist Entry,The Fans,N,,,27/04/2005The Moore Theatre,The Moore Theatre,2005,04,27
26/04/2005,Weezer,,Commodore Ballroom,,Historical Artist Entry,The Fans,N,,,26/04/2005Commodore Ballroom,Commodore Ballroom,2005,04,26
03/11/2002,Weezer,,The Hotel Cafe,,Historical Artist Entry,The Fans,N,,,03/11/2002The Hotel Cafe,The Hotel Cafe,2002,11,03
26/08/2002,Weezer,,London Arena,,Historical Artist Entry,The Fans,N,,,26/08/2002London Arena,London Arena,2002,08,26
24/08/2002,Weezer,,Temple Newsam,,Historical Artist Entry,The Fans,N,,,24/08/2002Temple Newsam,Temple Newsam,2002,08,24
23/08/2002,Weezer,,Little John's Farm,,Historical Artist Entry,The Fans,N,,,23/08/2002Little John's Farm,Little John's Farm,2002,08,23
21/08/2002,Weezer,,popworld,,Historical Artist Entry,The Fans,N,,,21/08/2002popworld,popworld,2002,08,21
18/08/2002,Weezer,,WTC Open Air Stadium,,Historical Artist Entry,The Fans,N,,,18/08/2002WTC Open Air Stadium,WTC Open Air Stadium,2002,08,18
17/08/2002,Weezer,,Chiba Marine Stadium,,Historical Artist Entry,The Fans,N,,,17/08/2002Chiba Marine Stadium,Chiba Marine Stadium,2002,08,17
10/08/2002,Weezer,,Chronicle Pavilion,,Historical Artist Entry,The Fans,N,,,10/08/2002Chronicle Pavilion,Chronicle Pavilion,2002,08,10
09/08/2002,Weezer,,Verizon Wireless Amphitheatre,,Historical Artist Entry,The Fans,N,,,09/08/2002Verizon Wireless Amphitheatre,Verizon Wireless Amphitheatre,2002,08,09
07/08/2002,Weezer,,Cricket Pavilion,,Historical Artist Entry,The Fans,N,,,07/08/2002Cricket Pavilion,Cricket Pavilion,2002,08,07
04/08/2002,Weezer,,Verizon Wireless Amphitheater,,Historical Artist Entry,The Fans,N,,,04/08/2002Verizon Wireless Amphitheater,Verizon Wireless Amphitheater,2002,08,04
03/08/2002,Weezer,,Smirnoff Music Centre,,Historical Artist Entry,The Fans,N,,,03/08/2002Smirnoff Music Centre,Smirnoff Music Centre,2002,08,03
01/08/2002,Weezer,,Cynthia Woods Mitchell Pavilion,,Historical Artist Entry,The Fans,N,,,01/08/2002Cynthia Woods Mitchell Pavilion,Cynthia Woods Mitchell Pavilion,2002,08,01
30/07/2002,Weezer,,AmSouth Amphitheater,,Historical Artist Entry,The Fans,N,,,30/07/2002AmSouth Amphitheater,AmSouth Amphitheater,2002,07,30
29/07/2002,Weezer,,HiFi Buys Amphitheatre,,Historical Artist Entry,The Fans,N,,,29/07/2002HiFi Buys Amphitheatre,HiFi Buys Amphitheatre,2002,07,29
27/07/2002,Weezer,,Merriweather Post Pavilion,,Historical Artist Entry,The Fans,N,,,27/07/2002Merriweather Post Pavilion,Merriweather Post Pavilion,2002,07,27
26/07/2002,Weezer,,Tweeter Center,,Historical Artist Entry,The Fans,N,,,26/07/2002Tweeter Center,Tweeter Center,2002,07,26
25/07/2002,Weezer,,Late Show With David Letterman,,Historical Artist Entry,The Fans,N,,,25/07/2002Late Show With David Letterman,Late Show With David Letterman,2002,07,25
24/07/2002,Weezer,,Tommy Hilfiger at Jones Beach Theater,,Historical Artist Entry,The Fans,N,,,24/07/2002Tommy Hilfiger at Jones Beach Theater,Tommy Hilfiger at Jones Beach Theater,2002,07,24
23/07/2002,Weezer,,PNC Bank Arts Center,,Historical Artist Entry,The Fans,N,,,23/07/2002PNC Bank Arts Center,PNC Bank Arts Center,2002,07,23
21/07/2002,Weezer,,Tweeter Center for the Performing Arts,,Historical Artist Entry,The Fans,N,,,21/07/2002Tweeter Center for the Performing Arts,Tweeter Center for the Performing Arts,2002,07,21
20/07/2002,Weezer,,ctnow.com Meadows Music Theatre,,Historical Artist Entry,The Fans,N,,,20/07/2002ctnow.com Meadows Music Theatre,ctnow.com Meadows Music Theatre,2002,07,20
18/07/2002,Weezer,,Polaris Amphitheater,,Historical Artist Entry,The Fans,N,,,18/07/2002Polaris Amphitheater,Polaris Amphitheater,2002,07,18
17/07/2002,Weezer,,Verizon Wireless Music Center,,Historical Artist Entry,The Fans,N,,,17/07/2002Verizon Wireless Music Center,Verizon Wireless Music Center,2002,07,17
15/07/2002,Weezer,,Blossom Music Center,,Historical Artist Entry,The Fans,N,,,15/07/2002Blossom Music Center,Blossom Music Center,2002,07,15
14/07/2002,Weezer,,Molson Amphitheatre,,Historical Artist Entry,The Fans,N,,,14/07/2002Molson Amphitheatre,Molson Amphitheatre,2002,07,14
12/07/2002,Weezer,,DTE Energy Music Theatre,,Historical Artist Entry,The Fans,N,,,12/07/2002DTE Energy Music Theatre,DTE Energy Music Theatre,2002,07,12
11/07/2002,Weezer,,Tweeter Center Chicago,,Historical Artist Entry,The Fans,N,,,11/07/2002Tweeter Center Chicago,Tweeter Center Chicago,2002,07,11
09/07/2002,Weezer,,Xcel Energy Center,,Historical Artist Entry,The Fans,N,,,09/07/2002Xcel Energy Center,Xcel Energy Center,2002,07,09
07/07/2002,Weezer,,Red Rocks Amphitheatre,,Historical Artist Entry,The Fans,N,,,07/07/2002Red Rocks Amphitheatre,Red Rocks Amphitheatre,2002,07,07
06/07/2002,Weezer,,E Center,,Historical Artist Entry,The Fans,N,,,06/07/2002E Center,E Center,2002,07,06
27/05/2002,Weezer,,Nippon Budokan,,Historical Artist Entry,The Fans,N,,,27/05/2002Nippon Budokan,Nippon Budokan,2002,05,27
26/05/2002,Weezer,,Zepp Tokyo,,Historical Artist Entry,The Fans,N,,,26/05/2002Zepp Tokyo,Zepp Tokyo,2002,05,26
25/05/2002,Weezer,,Aichi Kousei Nenkin Kaikan,,Historical Artist Entry,The Fans,N,,,25/05/2002Aichi Kousei Nenkin Kaikan,Aichi Kousei Nenkin Kaikan,2002,05,25
23/05/2002,Weezer,,Zepp Osaka,,Historical Artist Entry,The Fans,N,,,23/05/2002Zepp Osaka,Zepp Osaka,2002,05,23
22/05/2002,Weezer,,Zepp Osaka,,Historical Artist Entry,The Fans,N,,,22/05/2002Zepp Osaka,Zepp Osaka,2002,05,22
20/05/2002,Weezer,,Hiroshima CLUB QUATTRO,,Historical Artist Entry,The Fans,N,,,20/05/2002Hiroshima CLUB QUATTRO,Hiroshima CLUB QUATTRO,2002,05,20
19/05/2002,Weezer,,Zepp Fukuoka,,Historical Artist Entry,The Fans,N,,,19/05/2002Zepp Fukuoka,Zepp Fukuoka,2002,05,19
18/05/2002,Weezer,,Zepp Tokyo,,Historical Artist Entry,The Fans,N,,,18/05/2002Zepp Tokyo,Zepp Tokyo,2002,05,18
16/05/2002,Weezer,,Zepp Sendai,,Historical Artist Entry,The Fans,N,,,16/05/2002Zepp Sendai,Zepp Sendai,2002,05,16
